Plage,Aire,Temps,Position,Substrat,Date,Saison,Objet,Détail,Code,OPSAR,UNEP,Quantité,Poids
Port Choiseul,147,70,1,3,16.04.2022,2,"Morceau de plastique entre 2,5 et 50cm",,G79,,,9,0.027
Port Choiseul,297,150,2,3,16.04.2022,2,"Morceau de plastique entre 2,5 et 50cm",,G79,,,100,0.3
Port Choiseul,444,220,2,3,03.09.2022,3,"Morceau de plastique entre 2,5 et 50cm",,G79,,,9,0.027
Port Choiseul,297,150,2,3,15.10.2022,4,"Morceau de plastique entre 2,5 et 50cm",,G79,,,12,0.036
Port Choiseul,147,70,1,3,15.10.2022,4,"Morceau de plastique entre 2,5 et 50cm",,G79,,,28,0.084
Préverenges,150,80,1,1,12.02.2022,1,"Morceau de plastique entre 2,5 et 50cm",,G79,,,4,0.012
Préverenges,961,490,2,1,12.02.2022,1,"Morceau de plastique entre 2,5 et 50cm",,G79,,,42,0.126
Préverenges,150,80,1,1,30.04.2022,2,"Morceau de plastique entre 2,5 et 50cm",,G79,,,11,0.033
Préverenges,961,490,2,1,30.04.2022,2,"Morceau de plastique entre 2,5 et 50cm",,G79,,,22,0.066
Préverenges,961,490,2,,13.08.2022,3,"Morceau de plastique entre 2,5 et 50cm",,G79,,,18,0.054
Préverenges,150,80,1,1,05.11.2022,4,"Morceau de plastique entre 2,5 et 50cm",,G79,,,18,0.054
Préverenges,961,490,2,1,05.11.2022,4,"Morceau de plastique entre 2,5 et 50cm",,G79,,,61,0.183
Rolle,815,415,2,1,15.01.2022,1,"Morceau de plastique entre 2,5 et 50cm",,G79,,,67,0.201
Rolle,937,475,2,1,01.05.2022,2,"Morceau de plastique entre 2,5 et 50cm",,G79,,,36,0.108
Rolle,122,60,1,1,06.11.2022,4,"Morceau de plastique entre 2,5 et 50cm",,G79,,,6,0.018
Rolle,815,415,2,1,06.11.2022,4,"Morceau de plastique entre 2,5 et 50cm",,G79,,,17,0.051
Saint-Disdille,75,30,1,4,29.01.2022,1,"Morceau de plastique entre 2,5 et 50cm",,G79,,,13,0.039
Saint-Disdille,259,100,2,4,29.01.2022,1,"Morceau de plastique entre 2,5 et 50cm",,G79,,,68,0.204
Saint-Disdille,75,30,1,4,23.04.2022,2,"Morceau de plastique entre 2,5 et 50cm",,G79,,,14,0.042
Saint-Disdille,259,100,2,4,23.04.2022,2,"Morceau de plastique entre 2,5 et 50cm",,G79,,,92,0.276
Saint-Disdille,75,30,1,4,10.09.2022,3,"Morceau de plastique entre 2,5 et 50cm",,G79,,,10,0.03
Saint-Disdille,259,100,2,4,10.09.2022,3,"Morceau de plastique entre 2,5 et 50cm",,G79,,,82,0.246
Saint-Disdille,75,30,1,4,22.10.2022,4,"Morceau de plastique entre 2,5 et 50cm",,G79,,,25,0.075
Saint-Disdille,259,100,2,4,22.10.2022,4,"Morceau de plastique entre 2,5 et 50cm",,G79,,,40,0.12
Savonnière,82,40,1,4,16.01.2022,1,"Morceau de plastique entre 2,5 et 50cm",,G79,,,4,0.012
Savonnière,325,160,2,2,16.01.2022,1,"Morceau de plastique entre 2,5 et 50cm",,G79,,,23,0.069
Savonnière,325,160,2,2,01.05.2022,2,"Morceau de plastique entre 2,5 et 50cm",,G79,,,12,0.036
Savonnière,325,160,2,2,06.08.2022,3,"Morceau de plastique entre 2,5 et 50cm",,G79,,,16,0.048
Savonnière,325,160,2,2,06.11.2022,4,"Morceau de plastique entre 2,5 et 50cm",,G79,,,6,0.018
Savonnière,82,40,1,4,06.11.2022,4,"Morceau de plastique entre 2,5 et 50cm",,G79,,,9,0.027
Tolochenaz,52,25,1,2,07.02.2022,1,"Morceau de plastique entre 2,5 et 50cm",,G79,,,2,0.006
Tolochenaz,75,40,2,2,07.02.2022,1,"Morceau de plastique entre 2,5 et 50cm",,G79,,,2,0.006
Tolochenaz,75,40,2,2,01.05.2022,2,"Morceau de plastique entre 2,5 et 50cm",,G79,,,1,0.003
Tolochenaz,52,25,1,2,01.05.2022,2,"Morceau de plastique entre 2,5 et 50cm",,G79,,,12,0.036
Tolochenaz,75,40,2,2,21.08.2022,3,"Morceau de plastique entre 2,5 et 50cm",,G79,,,2,0.006
Tolochenaz,75,40,2,2,12.11.2022,4,"Morceau de plastique entre 2,5 et 50cm",,G79,,,1,0.003
Tougues,450,220,2,2,29.01.2022,1,"Morceau de plastique entre 2,5 et 50cm",,G79,,,1,0.003
Tougues,94,45,1,2,07.05.2022,2,"Morceau de plastique entre 2,5 et 50cm",,G79,,,4,0.012
Tougues,450,220,2,2,07.05.2022,2,"Morceau de plastique entre 2,5 et 50cm",,G79,,,10,0.03
Tougues,94,45,1,2,10.08.2022,3,"Morceau de plastique entre 2,5 et 50cm",,G79,,,1,0.003
Tougues,450,220,2,2,10.08.2022,3,"Morceau de plastique entre 2,5 et 50cm",,G79,,,41,0.123
Tougues,450,220,2,2,22.10.2022,4,"Morceau de plastique entre 2,5 et 50cm",,G79,,,11,0.033
Vidy,91,45,1,1,04.02.2022,1,"Morceau de plastique entre 2,5 et 50cm",,G79,,,20,0.06
Vidy,413,210,2,1,04.02.2022,1,"Morceau de plastique entre 2,5 et 50cm",,G79,,,26,0.078
Vidy,413,210,2,1,13.05.2022,2,"Morceau de plastique entre 2,5 et 50cm",,G79,,,17,0.051
Vidy,91,45,1,1,13.05.2022,2,"Morceau de plastique entre 2,5 et 50cm",,G79,,,19,0.057
Vidy,91,45,1,1,12.07.2022,3,"Morceau de plastique entre 2,5 et 50cm",,G79,,,8,0.024
Vidy,413,210,2,1,12.07.2022,3,"Morceau de plastique entre 2,5 et 50cm",,G79,,,14,0.042
Vidy,91,45,1,1,18.10.2022,4,"Morceau de plastique entre 2,5 et 50cm",,G79,,,8,0.024
Vidy,413,210,2,1,18.10.2022,4,"Morceau de plastique entre 2,5 et 50cm",,G79,,,18,0.054
Versoix,37,20,1,3,2/5/2022,1,"Morceau de plastique entre 2,5 et 50cm",,G79,,,7,0.021
Versoix,132,65,2,3,2/5/2022,1,"Morceau de plastique entre 2,5 et 50cm",,G79,,,9,0.027
Versoix,37,20,1,3,30.04.2022,2,"Morceau de plastique entre 2,5 et 50cm",,G79,,,3,0.009
Versoix,132,65,2,3,30.04.2022,2,"Morceau de plastique entre 2,5 et 50cm",,G79,,,5,0.015
Versoix,132,65,2,3,14.08.2022,3,"Morceau de plastique entre 2,5 et 50cm",,G79,,,15,0.045
Versoix,37,20,1,3,14.08.2022,3,"Morceau de plastique entre 2,5 et 50cm",,G79,,,8,0.024
Versoix,37,20,1,3,15.10.2022,4,"Morceau de plastique entre 2,5 et 50cm",,G79,,,8,0.024
Versoix,132,65,1,3,15.10.2022,4,"Morceau de plastique entre 2,5 et 50cm",,G79,,,10,0.03
Tougues,450,220,2,2,10.08.2022,3,"Morceau de plastique entre 2,5 et 50cm",Tubas,G79,,,1,0.11
Amphion,342,170,2,4,01.02.2022,1,"Morceau de plastique entre 2,5 et 50cm",Tuyau plastique/PVC de moins de 30 cm,G79,,,3,0.3
Baby Plage,384,200,2,1,02.09.2022,3,"Morceau de plastique entre 2,5 et 50cm",Tuyau plastique/PVC de moins de 30 cm,G79,,,4,0.4
Bouveret,99,50,1,1,15.01.2022,1,"Morceau de plastique entre 2,5 et 50cm",Tuyau plastique/PVC de moins de 30 cm,G79,,,1,0.1
Bouveret,438,220,2,1,15.01.2022,1,"Morceau de plastique entre 2,5 et 50cm",Tuyau plastique/PVC de moins de 30 cm,G79,,,6,0.6
Bouveret,438,220,2,1,05.11.2022,4,"Morceau de plastique entre 2,5 et 50cm",Tuyau plastique/PVC de moins de 30 cm,G79,,,1,0.1
Excenevex,1803,900,2,1,13.02.2022,1,"Morceau de plastique entre 2,5 et 50cm",Tuyau plastique/PVC de moins de 30 cm,G79,,,1,0.1
Grangettes,260,130,2,1,13.02.2022,1,"Morceau de plastique entre 2,5 et 50cm",Tuyau plastique/PVC de moins de 30 cm,G79,,,3,0.3
Grangettes,260,130,2,1,02.05.2022,2,"Morceau de plastique entre 2,5 et 50cm",Tuyau plastique/PVC de moins de 30 cm,G79,,,3,0.3
Grangettes,79,40,1,1,18.07.2022,3,"Morceau de plastique entre 2,5 et 50cm",Tuyau plastique/PVC de moins de 30 cm,G79,,,2,0.2
Lugrin,159,80,2,4,06.02.2022,1,"Morceau de plastique entre 2,5 et 50cm",Tuyau plastique/PVC de moins de 30 cm,G79,,,2,0.2
Saint-Disdille,75,30,1,4,29.01.2022,1,"Morceau de plastique entre 2,5 et 50cm",Tuyau plastique/PVC de moins de 30 cm,G79,,,1,0.1
Saint-Disdille,259,100,2,4,29.01.2022,1,"Morceau de plastique entre 2,5 et 50cm",Tuyau plastique/PVC de moins de 30 cm,G79,,,2,0.2
Savonnière,325,160,2,2,01.05.2022,2,"Morceau de plastique entre 2,5 et 50cm",Tuyau plastique/PVC de moins de 30 cm,G79,,,1,0.1
Anthy,211,95,2,4,04.05.2022,2,Morceau de textile de moins de 5 cm,,G9145,59,CL06,2,0.0052
Aubonne,268,150,2,4,06.02.2022,1,Morceau de textile de moins de 5 cm,,G9145,59,CL06,3,0.0078
Aubonne,268,150,2,4,10.09.2022,3,Morceau de textile de moins de 5 cm,,G9145,59,CL06,2,0.0052
Baby Plage,112,60,1,1,15.10.2022,4,Morceau de textile de moins de 5 cm,,G9145,59,CL06,6,0.0156
Baby Plage,384,200,2,1,15.10.2022,4,Morceau de textile de moins de 5 cm,,G9145,59,CL06,6,0.0156
Clarens,67,30,1,4,29.04.2022,2,Morceau de textile de moins de 5 cm,,G9145,59,CL06,3,0.0078
Clarens,273,125,2,2,30.07.2022,3,Morceau de textile de moins de 5 cm,,G9145,59,CL06,1,0.0026
Cully,52,25,2,3,26.01.2022,1,Morceau de textile de moins de 5 cm,,G9145,59,CL06,2,0.0052
Excenevex,1803,900,2,1,13.02.2022,1,Morceau de textile de moins de 5 cm,,G9145,59,CL06,2,0.0052
Excenevex,175,90,1,1,06.11.2022,4,Morceau de textile de moins de 5 cm,,G9145,59,CL06,1,0.0026
Grangettes,79,40,1,1,13.02.2022,1,Morceau de textile de moins de 5 cm,,G9145,59,CL06,6,0.0156
Grangettes,260,130,2,1,13.02.2022,1,Morceau de textile de moins de 5 cm,,G9145,59,CL06,17,0.0442
Grangettes,79,40,1,1,18.07.2022,3,Morceau de textile de moins de 5 cm,,G9145,59,CL06,4,0.0104
Grangettes,260,130,2,1,18.07.2022,3,Morceau de textile de moins de 5 cm,,G9145,59,CL06,10,0.026
Grangettes,79,40,1,1,08.11.2022,4,Morceau de textile de moins de 5 cm,,G9145,59,CL06,2,0.0052
Grangettes,260,130,2,1,08.11.2022,4,Morceau de textile de moins de 5 cm,,G9145,59,CL06,2,0.0052
Lugrin,159,80,2,4,06.02.2022,1,Morceau de textile de moins de 5 cm,,G9145,59,CL06,2,0.0052
Lugrin,72,35,1,4,02.07.2022,3,Morceau de textile de moins de 5 cm,,G9145,59,CL06,2,0.0052
Meillerie,53,7,1,2,24.01.2022,1,Morceau de textile de moins de 5 cm,,G9145,59,CL06,1,0.0026
Meillerie,53,7,1,2,02.05.2022,2,Morceau de textile de moins de 5 cm,,G9145,59,CL06,1,0.0026
Meillerie,53,7,1,2,18.07.2022,3,Morceau de textile de moins de 5 cm,,G9145,59,CL06,1,0.0026
Préverenges,150,80,1,1,12.02.2022,1,Morceau de textile de moins de 5 cm,,G9145,59,CL06,3,0.0078
Préverenges,961,490,2,1,30.04.2022,2,Morceau de textile de moins de 5 cm,,G9145,59,CL06,4,0.0104
Préverenges,961,490,2,1,05.11.2022,4,Morceau de textile de moins de 5 cm,,G9145,59,CL06,1,0.0026
Saint-Disdille,259,100,2,4,23.04.2022,2,Morceau de textile de moins de 5 cm,,G9145,59,CL06,2,0.0052
Saint-Disdille,259,100,2,4,10.09.2022,3,Morceau de textile de moins de 5 cm,,G9145,59,CL06,20,0.052
Saint-Disdille,259,100,2,4,22.10.2022,4,Morceau de textile de moins de 5 cm,,G9145,59,CL06,2,0.0052
Savonnière,325,160,2,2,16.01.2022,1,Morceau de textile de moins de 5 cm,,G9145,59,CL06,4,0.0104
Tolochenaz,75,40,2,2,12.11.2022,4,Morceau de textile de moins de 5 cm,,G9145,59,CL06,1,0.0026
Tougues,450,220,2,2,29.01.2022,1,Morceau de textile de moins de 5 cm,,G9145,59,CL06,7,0.0182
Tougues,94,45,1,2,07.05.2022,2,Morceau de textile de moins de 5 cm,,G9145,59,CL06,1,0.0026
Tougues,450,220,2,2,07.05.2022,2,Morceau de textile de moins de 5 cm,,G9145,59,CL06,1,0.0026
Tougues,94,45,1,2,10.08.2022,3,Morceau de textile de moins de 5 cm,,G9145,59,CL06,2,0.0052
Tougues,450,220,2,2,10.08.2022,3,Morceau de textile de moins de 5 cm,,G9145,59,CL06,3,0.0078
Vidy,413,210,2,1,13.05.2022,2,Morceau de textile de moins de 5 cm,,G9145,59,CL06,3,0.0078
Vidy,413,210,2,1,12.07.2022,3,Morceau de textile de moins de 5 cm,,G9145,59,CL06,1,0.0026
Préverenges,150,80,1,1,30.04.2022,2,Morceau de textile de plus de 30cm,,G9147,59,CL06,1,0.245
Aubonne,268,150,2,4,06.02.2022,1,Morceau de textile entre 5 et 30cm,,G9146,59,CL06,1,0.108
Aubonne,268,150,2,4,14.05.2022,2,Morceau de textile entre 5 et 30cm,,G9146,59,CL06,1,0.108
Aubonne,72,40,1,4,10.09.2022,3,Morceau de textile entre 5 et 30cm,,G9146,59,CL06,1,0.108
Excenevex,175,90,1,1,13.02.2022,1,Morceau de textile entre 5 et 30cm,,G9146,59,CL06,1,0.108
Excenevex,1803,900,2,1,13.02.2022,1,Morceau de textile entre 5 et 30cm,,G9146,59,CL06,4,0.432
Excenevex,175,90,1,1,08.05.2022,2,Morceau de textile entre 5 et 30cm,,G9146,59,CL06,1,0.108
Excenevex,1803,900,2,1,08.05.2022,2,Morceau de textile entre 5 et 30cm,,G9146,59,CL06,1,0.108
Excenevex,1803,900,2,1,04.09.2022,3,Morceau de textile entre 5 et 30cm,,G9146,59,CL06,3,0.324
Excenevex,1803,900,2,1,06.11.2022,4,Morceau de textile entre 5 et 30cm,,G9146,59,CL06,1,0.108
Excenevex,175,90,1,1,06.11.2022,4,Morceau de textile entre 5 et 30cm,,G9146,59,CL06,3,0.324
Grangettes,260,130,2,1,13.02.2022,1,Morceau de textile entre 5 et 30cm,,G9146,59,CL06,1,0.108
Grangettes,260,130,2,1,02.05.2022,2,Morceau de textile entre 5 et 30cm,,G9146,59,CL06,15,1.62
Grangettes,260,130,2,1,18.07.2022,3,Morceau de textile entre 5 et 30cm,,G9146,59,CL06,14,1.512
Lugrin,159,80,2,4,06.02.2022,1,Morceau de textile entre 5 et 30cm,,G9146,59,CL06,1,0.108
Lugrin,159,80,2,4,07.05.2022,2,Morceau de textile entre 5 et 30cm,,G9146,59,CL06,1,0.108
Lugrin,159,80,2,4,02.07.2022,3,Morceau de textile entre 5 et 30cm,,G9146,59,CL06,1,0.108
Lugrin,72,35,1,4,02.07.2022,3,Morceau de textile entre 5 et 30cm,,G9146,59,CL06,4,0.432
Préverenges,150,80,1,1,12.02.2022,1,Morceau de textile entre 5 et 30cm,,G9146,59,CL06,8,0.864
Préverenges,961,490,2,1,12.02.2022,1,Morceau de textile entre 5 et 30cm,,G9146,59,CL06,24,2.592
Préverenges,961,490,2,1,30.04.2022,2,Morceau de textile entre 5 et 30cm,,G9146,59,CL06,1,0.108
Préverenges,961,490,2,1,05.11.2022,4,Morceau de textile entre 5 et 30cm,,G9146,59,CL06,6,0.648
Saint-Disdille,75,30,1,4,23.04.2022,2,Morceau de textile entre 5 et 30cm,,G9146,59,CL06,1,0.108
Saint-Disdille,75,30,1,4,10.09.2022,3,Morceau de textile entre 5 et 30cm,,G9146,59,CL06,2,0.216
Saint-Disdille,259,100,2,4,10.09.2022,3,Morceau de textile entre 5 et 30cm,,G9146,59,CL06,6,0.648
Savonnière,325,160,2,2,16.01.2022,1,Morceau de textile entre 5 et 30cm,,G9146,59,CL06,2,0.216
Savonnière,325,160,2,2,06.11.2022,4,Morceau de textile entre 5 et 30cm,,G9146,59,CL06,1,0.108
Savonnière,82,40,1,4,06.11.2022,4,Morceau de textile entre 5 et 30cm,,G9146,59,CL06,2,0.216
Tolochenaz,75,40,2,2,01.05.2022,2,Morceau de textile entre 5 et 30cm,,G9146,59,CL06,1,0.108
Tougues,450,220,2,2,07.05.2022,2,Morceau de textile entre 5 et 30cm,,G9146,59,CL06,1,0.108
Tougues,450,220,2,2,10.08.2022,3,Morceau de textile entre 5 et 30cm,,G9146,59,CL06,1,0.108
Vidy,413,210,2,1,04.02.2022,1,Morceau de textile entre 5 et 30cm,,G9146,59,CL06,2,0.216
Vidy,413,210,2,1,12.07.2022,3,Morceau de textile entre 5 et 30cm,,G9146,59,CL06,4,0.432
Amphion,342,170,2,4,19.07.2022,3,Morceau de tissus,,G145,59,CL06,1,0.1
Baby Plage,112,60,1,1,23.04.2022,2,Morceau de tissus,,G145,59,CL06,1,0.0002
Baby Plage,384,200,2,1,23.04.2022,2,Morceau de tissus,,G145,59,CL06,1,0.0002
Baby Plage,384,200,2,1,02.09.2022,3,Morceau de tissus,,G145,59,CL06,1,0.0002
Tolochenaz,75,40,2,2,01.05.2022,2,Morceau de tissus,,G145,59,CL06,1,0.0002
Tougues,450,220,2,2,10.08.2022,3,Morceau de tissus,,G145,59,CL06,1,0.0002
Amphion,342,170,2,4,18.10.2022,4,Morceaux/fragments de plastique anguleux de moins de 5mm,,G106,,,17,0.000357
Aubonne,268,150,2,4,06.02.2022,1,Morceaux/fragments de plastique anguleux de moins de 5mm,,G106,,,5,0.000105
Aubonne,268,150,2,4,14.05.2022,2,Morceaux/fragments de plastique anguleux de moins de 5mm,,G106,,,1,0.000021
Aubonne,72,40,1,4,10.09.2022,3,Morceaux/fragments de plastique anguleux de moins de 5mm,,G106,,,1,0.000021
Aubonne,72,40,1,4,05.11.2022,4,Morceaux/fragments de plastique anguleux de moins de 5mm,,G106,,,2,0.000042
Baby Plage,112,60,1,1,22.01.2022,1,Morceaux/fragments de plastique anguleux de moins de 5mm,,G106,,,2,0.000042
Baby Plage,384,200,2,1,22.01.2022,1,Morceaux/fragments de plastique anguleux de moins de 5mm,,G106,,,105,0.002205
Baby Plage,384,200,2,1,23.04.2022,2,Morceaux/fragments de plastique anguleux de moins de 5mm,,G106,,,38,0.000798
Baby Plage,384,200,2,1,02.09.2022,3,Morceaux/fragments de plastique anguleux de moins de 5mm,,G106,,,36,0.000756
Baby Plage,112,60,1,1,15.10.2022,4,Morceaux/fragments de plastique anguleux de moins de 5mm,,G106,,,11,0.000231
Baby Plage,384,200,2,1,15.10.2022,4,Morceaux/fragments de plastique anguleux de moins de 5mm,,G106,,,16,0.000336
Bouveret,99,50,1,1,15.01.2022,1,Morceaux/fragments de plastique anguleux de moins de 5mm,,G106,,,17,0.000357
Bouveret,438,220,2,1,15.01.2022,1,Morceaux/fragments de plastique anguleux de moins de 5mm,,G106,,,42,0.000882
Bouveret,99,50,1,1,30.04.2022,2,Morceaux/fragments de plastique anguleux de moins de 5mm,,G106,,,88,0.001848
Bouveret,438,220,2,1,30.04.2022,2,Morceaux/fragments de plastique anguleux de moins de 5mm,,G106,,,56,0.001176
Bouveret,438,220,2,1,03.09.2022,3,Morceaux/fragments de plastique anguleux de moins de 5mm,,G106,,,44,0.000924
Bouveret,99,50,1,1,03.09.2022,3,Morceaux/fragments de plastique anguleux de moins de 5mm,,G106,,,55,0.001155
Bouveret,438,220,2,1,05.11.2022,4,Morceaux/fragments de plastique anguleux de moins de 5mm,,G106,,,54,0.001134
Clarens,67,30,1,4,17.12.2022,4,Morceaux/fragments de plastique anguleux de moins de 5mm,,G106,,,1,0.000021
Cully,52,25,2,3,07.08.2022,3,Morceaux/fragments de plastique anguleux de moins de 5mm,,G106,,,1,0.000021
Excenevex,175,90,1,1,13.02.2022,1,Morceaux/fragments de plastique anguleux de moins de 5mm,,G106,,,18,0.000378
Excenevex,1803,900,2,1,13.02.2022,1,Morceaux/fragments de plastique anguleux de moins de 5mm,,G106,,,457,0.009597
Excenevex,1803,900,2,1,08.05.2022,2,Morceaux/fragments de plastique anguleux de moins de 5mm,,G106,,,21,0.000441
Excenevex,1803,900,2,1,06.11.2022,4,Morceaux/fragments de plastique anguleux de moins de 5mm,,G106,,,193,0.004053
Grangettes,79,40,1,1,13.02.2022,1,Morceaux/fragments de plastique anguleux de moins de 5mm,,G106,,,10,0.00021
Grangettes,260,130,2,1,13.02.2022,1,Morceaux/fragments de plastique anguleux de moins de 5mm,,G106,,,40,0.00084
Grangettes,79,40,1,1,02.05.2022,2,Morceaux/fragments de plastique anguleux de moins de 5mm,,G106,,,1,0.000021
Grangettes,260,130,2,1,02.05.2022,2,Morceaux/fragments de plastique anguleux de moins de 5mm,,G106,,,40,0.00084
Lugrin,159,80,2,4,07.05.2022,2,Morceaux/fragments de plastique anguleux de moins de 5mm,,G106,,,1,0.000021
Lutry,77,40,1,4,08.09.2022,3,Morceaux/fragments de plastique anguleux de moins de 5mm,,G106,,,58,0.001218
Meillerie,53,7,1,2,02.05.2022,2,Morceaux/fragments de plastique anguleux de moins de 5mm,,G106,,,2,0.000042
Meillerie,53,7,1,2,18.07.2022,3,Morceaux/fragments de plastique anguleux de moins de 5mm,,G106,,,3,0.000063
Port Choiseul,297,150,2,3,15.01.2022,1,Morceaux/fragments de plastique anguleux de moins de 5mm,,G106,,,26,0.000546
Port Choiseul,147,70,1,3,16.04.2022,2,Morceaux/fragments de plastique anguleux de moins de 5mm,,G106,,,8,0.000168
Port Choiseul,297,150,2,3,16.04.2022,2,Morceaux/fragments de plastique anguleux de moins de 5mm,,G106,,,110,0.00231
Préverenges,150,80,1,1,12.02.2022,1,Morceaux/fragments de plastique anguleux de moins de 5mm,,G106,,,2,0.000042
Préverenges,961,490,2,1,12.02.2022,1,Morceaux/fragments de plastique anguleux de moins de 5mm,,G106,,,59,0.001239
Rolle,815,415,2,1,15.01.2022,1,Morceaux/fragments de plastique anguleux de moins de 5mm,,G106,,,90,0.00189
Rolle,937,475,2,1,01.05.2022,2,Morceaux/fragments de plastique anguleux de moins de 5mm,,G106,,,26,0.000546
Rolle,815,415,2,1,06.11.2022,4,Morceaux/fragments de plastique anguleux de moins de 5mm,,G106,,,28,0.000588
Rolle,122,60,1,1,06.11.2022,4,Morceaux/fragments de plastique anguleux de moins de 5mm,,G106,,,32,0.000672
Saint-Disdille,259,100,2,4,10.09.2022,3,Morceaux/fragments de plastique anguleux de moins de 5mm,,G106,,,10,0.00021
Saint-Disdille,259,100,2,4,22.10.2022,4,Morceaux/fragments de plastique anguleux de moins de 5mm,,G106,,,4,0.000084
Savonnière,325,160,2,2,16.01.2022,1,Morceaux/fragments de plastique anguleux de moins de 5mm,,G106,,,15,0.000315
Tolochenaz,75,40,2,2,21.08.2022,3,Morceaux/fragments de plastique anguleux de moins de 5mm,,G106,,,3,0.000063
Tougues,94,45,1,2,29.01.2022,1,Morceaux/fragments de plastique anguleux de moins de 5mm,,G106,,,1,0.000021
Tougues,450,220,2,2,29.01.2022,1,Morceaux/fragments de plastique anguleux de moins de 5mm,,G106,,,4,0.000084
Tougues,450,220,2,2,22.10.2022,4,Morceaux/fragments de plastique anguleux de moins de 5mm,,G106,,,5,0.000105
Vidy,91,45,1,1,04.02.2022,1,Morceaux/fragments de plastique anguleux de moins de 5mm,,G106,,,8,0.000168
Vidy,413,210,2,1,13.05.2022,2,Morceaux/fragments de plastique anguleux de moins de 5mm,,G106,,,18,0.000378
Vidy,91,45,1,1,12.07.2022,3,Morceaux/fragments de plastique anguleux de moins de 5mm,,G106,,,4,0.000084
Vidy,91,45,1,1,18.10.2022,4,Morceaux/fragments de plastique anguleux de moins de 5mm,,G106,,,2,0.000042
Vidy,413,210,2,1,18.10.2022,4,Morceaux/fragments de plastique anguleux de moins de 5mm,,G106,,,35,0.000735
Amphion,98,50,1,4,18.10.2022,4,Morceaux/fragments de plastique arrondis de moins de 5mm,,G103,,,7,0.000147
Aubonne,268,150,2,4,06.02.2022,1,Morceaux/fragments de plastique arrondis de moins de 5mm,,G103,,,1,0.000021
Aubonne,268,150,2,4,10.09.2022,3,Morceaux/fragments de plastique arrondis de moins de 5mm,,G103,,,1,0.000021
Aubonne,72,40,1,4,05.11.2022,4,Morceaux/fragments de plastique arrondis de moins de 5mm,,G103,,,2,0.000042
Baby Plage,384,200,2,1,02.09.2022,3,Morceaux/fragments de plastique arrondis de moins de 5mm,,G103,,,13,0.000273
Bouveret,99,50,1,1,15.01.2022,1,Morceaux/fragments de plastique arrondis de moins de 5mm,,G103,,,10,0.00021
Bouveret,438,220,2,1,15.01.2022,1,Morceaux/fragments de plastique arrondis de moins de 5mm,,G103,,,6,0.000126
Bouveret,438,220,2,1,30.04.2022,2,Morceaux/fragments de plastique arrondis de moins de 5mm,,G103,,,3,0.000063
Bouveret,438,220,2,1,03.09.2022,3,Morceaux/fragments de plastique arrondis de moins de 5mm,,G103,,,5,0.000105
Bouveret,99,50,1,1,03.09.2022,3,Morceaux/fragments de plastique arrondis de moins de 5mm,,G103,,,7,0.000147
Bouveret,438,220,2,1,05.11.2022,4,Morceaux/fragments de plastique arrondis de moins de 5mm,,G103,,,2,0.000042
Clarens,67,30,1,4,30.07.2022,3,Morceaux/fragments de plastique arrondis de moins de 5mm,,G103,,,1,0.000021
Cully,52,25,2,3,17.10.2022,4,Morceaux/fragments de plastique arrondis de moins de 5mm,,G103,,,2,0.000042
Excenevex,1803,900,2,1,08.05.2022,2,Morceaux/fragments de plastique arrondis de moins de 5mm,,G103,,,10,0.00021
Excenevex,1803,900,2,1,06.11.2022,4,Morceaux/fragments de plastique arrondis de moins de 5mm,,G103,,,46,0.000966
Grangettes,260,130,2,1,13.02.2022,1,Morceaux/fragments de plastique arrondis de moins de 5mm,,G103,,,53,0.001113
Meillerie,53,7,1,2,02.05.2022,2,Morceaux/fragments de plastique arrondis de moins de 5mm,,G103,,,1,0.000021
Pichette,41,20,1,3,13.12.2022,4,Morceaux/fragments de plastique arrondis de moins de 5mm,,G103,,,2,0.000042
Port Choiseul,147,70,1,3,15.01.2022,1,Morceaux/fragments de plastique arrondis de moins de 5mm,,G103,,,1,0.000021
Port Choiseul,297,150,2,3,15.01.2022,1,Morceaux/fragments de plastique arrondis de moins de 5mm,,G103,,,15,0.000315
Port Choiseul,147,70,1,3,16.04.2022,2,Morceaux/fragments de plastique arrondis de moins de 5mm,,G103,,,5,0.000105
Port Choiseul,297,150,2,3,16.04.2022,2,Morceaux/fragments de plastique arrondis de moins de 5mm,,G103,,,12,0.000252
Préverenges,961,490,2,1,05.11.2022,4,Morceaux/fragments de plastique arrondis de moins de 5mm,,G103,,,55,0.001155
Rolle,122,60,1,1,15.01.2022,1,Morceaux/fragments de plastique arrondis de moins de 5mm,,G103,,,5,0.000105
Rolle,815,415,2,1,15.01.2022,1,Morceaux/fragments de plastique arrondis de moins de 5mm,,G103,,,14,0.000294
Rolle,937,475,2,1,01.05.2022,2,Morceaux/fragments de plastique arrondis de moins de 5mm,,G103,,,4,0.000084
Rolle,122,60,1,1,06.11.2022,4,Morceaux/fragments de plastique arrondis de moins de 5mm,,G103,,,6,0.000126
